sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
4,1.774,4,-20.44,-20.44,-86.26,3.32,0.264,0.48,0.04007935,0.27998019,-0.04338052,0.0291199,0.02485682,-0.02838848,-0.02235456,-0.00748321,0.010317,0.01109997,-0.0005676,-0.00534539,-0.00200837,-0.00029511,0.00071576,0.00001098,0.00002822,0.0004372,0.00083076,-0.00000175,0.00000048,0.00000015,-0.00000016,0.00048369
4,1.774,5,-20.44,20.44,-86.26,44.2,0.265,0.356,0.03543982,0.33284529,-0.0085494,0.03895159,0.02686156,-0.00789061,-0.02668981,-0.01253537,0.01063822,0.01458272,0.00085656,-0.00269683,-0.00170706,-0.00003233,0.00055256,0.00001025,0.00000808,0.00044087,0.00062017,-0.00000069,0.00000085,0.00000001,-0.00000007,0.00048426
4,1.683,1,0,0,-65.82,23.76,0.202,0.419,0.03614252,0.34332802,-0.02371474,0.03088036,0.03378696,-0.01689704,-0.02296756,-0.01346036,0.01335703,0.0115611,-0.00092996,-0.00332773,-0.00186997,-0.00023653,0.00053015,0.00000249,0.00001648,0.00034956,0.00076706,-0.00000103,0.00000027,0.00000009,-0.00000005,0.00051032
4,1.683,2,20.44,20.44,-45.38,44.2,0.139,0.357,0.03306466,0.34963746,0.0051317,0.02614332,0.03516965,0.00003264,-0.02186549,-0.01850933,0.01364189,0.00967823,-0.00095469,-0.00167455,-0.00165632,-0.00016246,0.00034868,-0.00000125,0.00000764,0.00023649,0.00065621,-0.00000047,0.00000017,0.00000004,0,0.00051073
4,1.683,3,20.44,-20.44,-45.38,3.32,0.139,0.481,0.03939782,0.32087495,-0.04097622,0.0208324,0.03534978,-0.02701096,-0.01967622,-0.01315338,0.01411563,0.0077968,-0.00305822,-0.00310343,-0.00198485,-0.0004393,0.00043568,-0.00001118,0.0000196,0.00023445,0.00087903,-0.00000104,-0.00000047,0.00000015,0.00000005,0.00051011
4,1.683,4,-20.44,-20.44,-86.26,3.32,0.264,0.48,0.04219694,0.29504379,-0.04561144,0.03068738,0.02620028,-0.02985712,-0.02356483,-0.00786985,0.01087464,0.01169766,-0.0005983,-0.00563443,-0.00211686,-0.00031106,0.00075447,0.00001157,0.00002974,0.00046084,0.00087568,-0.00000184,0.00000051,0.00000016,-0.00000017,0.00050984
4,1.683,5,-20.44,20.44,-86.26,44.2,0.265,0.356,0.03735077,0.35084179,-0.00890021,0.04105068,0.02831681,-0.00825279,-0.02815183,-0.01319972,0.01121443,0.01536873,0.00090291,-0.00284265,-0.00179927,-0.00003406,0.00058244,0.00001081,0.00000851,0.0004647,0.0006537,-0.00000073,0.0000009,0.00000001,-0.00000007,0.00051044
4,1.842,1,0,0,-65.82,23.76,0.202,0.419,0.03306286,0.3137191,-0.02182414,0.02822335,0.03086865,-0.015529,-0.02097266,-0.0123132,0.01220341,0.01056618,-0.0008497,-0.00304047,-0.0017087,-0.00021612,0.00048438,0.00000228,0.00001506,0.00031939,0.00070085,-0.00000094,0.00000025,0.00000009,-0.00000004,0.00046627
4,1.842,2,20.44,20.44,-45.38,44.2,0.139,0.357,0.03020024,0.3194109,0.00454922,0.02389248,0.03212931,-0.0000509,-0.01996223,-0.01691195,0.01246273,0.00884488,-0.00087229,-0.00153002,-0.00151348,-0.00014844,0.00031858,-0.00000114,0.00000698,0.00021608,0.00059957,-0.00000043,0.00000016,0.00000004,0,0.00046665
4,1.842,3,20.44,-20.44,-45.38,3.32,0.139,0.481,0.03605652,0.29319871,-0.03758464,0.01904001,0.03229925,-0.02476355,-0.01797668,-0.01202572,0.01289747,0.00712585,-0.00279424,-0.00283555,-0.00181366,-0.00040139,0.00039806,-0.00001021,0.00001791,0.00021422,0.00080315,-0.00000095,-0.00000043,0.00000014,0.00000004,0.00046608
4,1.842,4,-20.44,-20.44,-86.26,3.32,0.264,0.48,0.03863473,0.2696974,-0.04185998,0.02804988,0.02393958,-0.02738728,-0.02152821,-0.00721969,0.00993627,0.01069196,-0.00054664,-0.00514804,-0.00193429,-0.00028422,0.00068933,0.00001057,0.00002718,0.00042106,0.00080009,-0.00000168,0.00000046,0.00000014,-0.00000015,0.00046583
4,1.842,5,-20.44,20.44,-86.26,44.2,0.265,0.356,0.0341353,0.32055817,-0.00831241,0.03751861,0.02586792,-0.0076448,-0.02569112,-0.01208212,0.01024478,0.01404614,0.00082492,-0.00259726,-0.00164411,-0.00003114,0.00053216,0.00000987,0.00000778,0.00042459,0.00059727,-0.00000067,0.00000082,0.00000001,-0.00000007,0.00046638
4,2,1,0,0,-65.82,23.76,0.202,0.419,0.03049033,0.2889618,-0.02025301,0.02600214,0.02842819,-0.01439072,-0.01930361,-0.01135501,0.01123869,0.00973444,-0.00078258,-0.00280027,-0.00157385,-0.00019906,0.00044611,0.0000021,0.00001387,0.00029416,0.00064549,-0.00000086,0.00000023,0.00000008,-0.00000004,0.00042944
4,2,2,20.44,20.44,-45.38,44.2,0.139,0.357,0.02780445,0.29413187,0.00405357,0.02201073,0.02958663,-0.00012572,-0.01836957,-0.01557624,0.0114766,0.00814817,-0.00080338,-0.00140916,-0.00139405,-0.00013672,0.00029341,-0.00000105,0.00000643,0.00019901,0.0005522,-0.00000039,0.00000014,0.00000004,0,0.00042978
4,2,3,20.44,-20.44,-45.38,3.32,0.139,0.481,0.03326631,0.27005714,-0.03475757,0.01754162,0.02974842,-0.02288947,-0.01655543,-0.01108332,0.01187886,0.00656495,-0.00257349,-0.00261155,-0.00167052,-0.00036968,0.00036661,-0.00000941,0.0000165,0.0001973,0.0007397,-0.00000087,-0.0000004,0.00000013,0.00000004,0.00042926
4,2,4,-20.44,-20.44,-86.26,3.32,0.264,0.48,0.03566131,0.24851125,-0.03873489,0.0258452,0.02204922,-0.02532888,-0.01982498,-0.00667814,0.00915161,0.00985128,-0.00050344,-0.00474131,-0.00178164,-0.00026178,0.00063485,0.00000974,0.00002503,0.0003878,0.00073689,-0.00000155,0.00000043,0.00000013,-0.00000014,0.00042903
4,2,5,-20.44,20.44,-86.26,44.2,0.265,0.356,0.03144728,0.2952348,-0.00783243,0.03456587,0.0238198,-0.00714307,-0.02363123,-0.01114915,0.00943383,0.01294047,0.00075969,-0.00239207,-0.00151437,-0.0000287,0.00049011,0.00000909,0.00000716,0.00039105,0.00055009,-0.00000062,0.00000076,0.00000001,-0.00000006,0.00042954
4,0.927,1,0,0,-65.82,23.76,0.202,0.419,0.06527114,0.62309328,-0.04168559,0.05599107,0.06135695,-0.02988498,-0.04180382,-0.02431204,0.02425564,0.02096364,-0.00168828,-0.00604167,-0.00339376,-0.00042932,0.00096258,0.00000452,0.00002993,0.00063463,0.00139262,-0.00000186,0.0000005,0.00000017,-0.00000009,0.00092651
4,0.927,2,20.44,20.44,-45.38,44.2,0.139,0.357,0.06012318,0.63517226,0.01054138,0.04741415,0.06389012,0.00076776,-0.03983278,-0.03360152,0.02478089,0.01755348,-0.0017332,-0.00304007,-0.00300596,-0.00029488,0.00063306,-0.00000226,0.00001386,0.00042935,0.00119137,-0.00000085,0.00000031,0.00000008,0,0.00092725
4,0.927,3,20.44,-20.44,-45.38,3.32,0.139,0.481,0.07100929,0.5823752,-0.07311822,0.03777185,0.06417126,-0.04830133,-0.03573223,-0.02381451,0.02562474,0.01413762,-0.00555234,-0.00563436,-0.00360234,-0.00079754,0.00079108,-0.0000203,0.00003559,0.00042565,0.00159589,-0.00000189,-0.00000086,0.00000028,0.00000009,0.00092613
4,0.927,4,-20.44,-20.44,-86.26,3.32,0.264,0.48,0.07591505,0.53462187,-0.08118989,0.05561623,0.0475596,-0.05327001,-0.04280421,-0.0140391,0.01974046,0.02120289,-0.00108638,-0.0102298,-0.00384188,-0.0005646,0.00136993,0.00002101,0.000054,0.00083665,0.00158981,-0.00000334,0.00000092,0.00000029,-0.00000031,0.00092564
4,0.927,5,-20.44,20.44,-86.26,44.2,0.265,0.356,0.06774194,0.63695776,-0.01458417,0.07443136,0.05144927,-0.01407254,-0.05137237,-0.02377858,0.02037401,0.02786792,0.00163974,-0.00516106,-0.00326535,-0.00006166,0.00105746,0.00001962,0.00001546,0.00084366,0.00118681,-0.00000133,0.00000163,0.00000002,-0.00000013,0.00092673
4,1.485,1,0,0,-65.82,23.76,0.202,0.419,0.04090378,0.38906656,-0.0266505,0.03498548,0.03829453,-0.01901911,-0.02604758,-0.015234,0.0151389,0.01309824,-0.00105394,-0.00377143,-0.00211909,-0.00026805,0.00060085,0.00000282,0.00001868,0.00039617,0.00086934,-0.00000116,0.00000031,0.00000011,-0.00000005,0.00057837
4,1.485,2,20.44,20.44,-45.38,44.2,0.139,0.357,0.03748838,0.3963218,0.00601789,0.02962074,0.0398654,0.00015384,-0.02480356,-0.02097677,0.01546309,0.0109657,-0.00108197,-0.0018978,-0.00187697,-0.00018411,0.00039517,-0.00000141,0.00000865,0.00026802,0.00074371,-0.00000053,0.00000019,0.00000005,0,0.00057883
4,1.485,3,20.44,-20.44,-45.38,3.32,0.139,0.481,0.04456497,0.36362752,-0.04622924,0.02360167,0.04006186,-0.03049064,-0.0223013,-0.01489611,0.01599727,0.0088334,-0.00346599,-0.00351722,-0.00224929,-0.00049787,0.00049379,-0.00001267,0.00002222,0.00026571,0.00099623,-0.00000118,-0.00000054,0.00000017,0.00000005,0.00057813
4,1.485,4,-20.44,-20.44,-86.26,3.32,0.264,0.48,0.04770771,0.33420882,-0.05142489,0.03476267,0.02969236,-0.033683,-0.02671042,-0.00887744,0.01232413,0.01325155,-0.0006781,-0.00638574,-0.00239888,-0.00035251,0.0008551,0.00001312,0.00003371,0.00052228,0.00099243,-0.00000209,0.00000058,0.00000018,-0.00000019,0.00057782
4,1.485,5,-20.44,20.44,-86.26,44.2,0.265,0.356,0.04231879,0.39761954,-0.00982631,0.04650778,0.03209896,-0.00920243,-0.0319493,-0.01492851,0.01271201,0.01741211,0.00102338,-0.0032217,-0.00203896,-0.00003857,0.0006601,0.00001225,0.00000965,0.00052666,0.00074086,-0.00000083,0.00000102,0.00000001,-0.00000008,0.0005785
4,2,1,0,0,-65.82,23.76,0.202,0.419,0.03049033,0.28896181,-0.02025301,0.02600214,0.02842819,-0.01439072,-0.01930361,-0.01135501,0.0112387,0.00973444,-0.00078258,-0.00280027,-0.00157385,-0.00019906,0.00044611,0.0000021,0.00001387,0.00029416,0.00064549,-0.00000086,0.00000023,0.00000008,-0.00000004,0.00042944
4,2,2,20.44,20.44,-45.38,44.2,0.139,0.357,0.02780445,0.29413187,0.00405357,0.02201073,0.02958663,-0.00012572,-0.01836957,-0.01557624,0.0114766,0.00814817,-0.00080338,-0.00140916,-0.00139405,-0.00013672,0.00029341,-0.00000105,0.00000643,0.00019901,0.0005522,-0.00000039,0.00000014,0.00000004,0,0.00042978
4,2,3,20.44,-20.44,-45.38,3.32,0.139,0.481,0.03326631,0.27005714,-0.03475757,0.01754162,0.02974842,-0.02288947,-0.01655543,-0.01108332,0.01187886,0.00656495,-0.00257349,-0.00261155,-0.00167052,-0.00036968,0.00036661,-0.00000941,0.0000165,0.0001973,0.0007397,-0.00000087,-0.0000004,0.00000013,0.00000004,0.00042926
4,2,4,-20.44,-20.44,-86.26,3.32,0.264,0.48,0.03566132,0.24851125,-0.03873489,0.0258452,0.02204922,-0.02532888,-0.01982498,-0.00667814,0.00915161,0.00985128,-0.00050344,-0.00474131,-0.00178164,-0.00026178,0.00063485,0.00000974,0.00002503,0.0003878,0.00073689,-0.00000155,0.00000043,0.00000013,-0.00000014,0.00042903
4,2,5,-20.44,20.44,-86.26,44.2,0.265,0.356,0.03144728,0.29523481,-0.00783243,0.03456587,0.0238198,-0.00714307,-0.02363123,-0.01114915,0.00943383,0.01294047,0.00075969,-0.00239207,-0.00151437,-0.0000287,0.00049011,0.00000909,0.00000716,0.00039105,0.00055009,-0.00000062,0.00000076,0.00000001,-0.00000006,0.00042954
5,0.76,1,0,0,-66.32,-20.77,0.202,0.552,0.10018056,0.60768795,-0.12855242,0.04660839,0.05129734,-0.08242604,-0.04436596,-0.01769015,0.02222856,0.01789877,-0.00830238,-0.01322871,-0.00500231,-0.00129962,0.00149578,-0.00002219,0.00009293,0.00077178,0.00222371,-0.00000424,-0.00000029,0.00000076,-0.00000007,0.00112763
5,0.76,2,20.44,20.44,-45.88,-0.33,0.14,0.491,0.08873827,0.69898648,-0.09602678,0.04521279,0.07641289,-0.06295543,-0.04332096,-0.02801739,0.03067144,0.01695074,-0.00725733,-0.00725299,-0.00446507,-0.00103284,0.00098988,-0.00002794,0.00004738,0.00052474,0.00198641,-0.00000219,-0.00000022,0.00000037,0.00000012,0.00112868
5,0.76,3,20.44,-20.44,-45.88,-41.21,0.139,0.613,0.10596286,0.55626394,-0.14590104,0.02970444,0.03498726,-0.09286521,-0.04046256,-0.01717223,0.01690489,0.01145688,-0.01553458,-0.01130495,-0.00533064,-0.00185399,0.0011859,-0.00008459,0.00009308,0.00051885,0.00246435,-0.00000385,-0.00000287,0.00000093,0.00000055,0.00112701
5,0.76,4,-20.44,-20.44,-86.76,-41.21,0.263,0.612,0.09780464,0.52104922,-0.12699032,0.03555422,0.00944278,-0.0822836,-0.04532138,-0.00529189,0.00785639,0.01443686,-0.00863785,-0.02101126,-0.00559195,-0.00156825,0.00209752,-0.00000091,0.00015648,0.0010143,0.002455,-0.00000702,-0.00000009,0.0000013,-0.00000051,0.00112645
5,0.76,5,-20.44,20.44,-86.76,-0.33,0.265,0.49,0.09370306,0.63224713,-0.10367744,0.0656462,0.0555833,-0.06774825,-0.05160615,-0.01594751,0.02329307,0.02509646,-0.00165874,-0.01313065,-0.00475681,-0.00074674,0.0017119,0.00002526,0.00007231,0.00102545,0.00197878,-0.00000383,0.00000201,0.00000039,-0.0000004,0.00112808
5,0.869,1,0,0,-66.32,-20.77,0.202,0.552,0.08779141,0.53221463,-0.11277158,0.04077845,0.04487076,-0.07228602,-0.03882067,-0.01549954,0.01944314,0.01565944,-0.00726095,-0.01156943,-0.00437516,-0.00113661,0.00130812,-0.00001941,0.00008128,0.00067497,0.00194479,-0.00000371,-0.00000026,0.00000066,-0.00000006,0.00098618
5,0.869,2,20.44,20.44,-45.88,-0.33,0.14,0.491,0.07773015,0.61136248,-0.08426992,0.03955269,0.06683086,-0.05522541,-0.03788744,-0.02451779,0.02682518,0.01482848,-0.00634702,-0.00634325,-0.00390528,-0.00090329,0.0008657,-0.00002443,0.00004143,0.00045892,0.00173725,-0.00000192,-0.00000019,0.00000032,0.0000001,0.00098711
5,0.869,3,20.44,-20.44,-45.88,-41.21,0.139,0.613,0.09285759,0.48728912,-0.12794817,0.02598978,0.03061158,-0.08141814,-0.03541421,-0.01502079,0.01478903,0.0100238,-0.01358605,-0.00988702,-0.00466231,-0.00162142,0.00103711,-0.00007398,0.0000814,0.00045377,0.00215525,-0.00000337,-0.00000251,0.00000081,0.00000048,0.00098565
5,0.869,4,-20.44,-20.44,-86.76,-41.21,0.263,0.612,0.08576632,0.45667967,-0.11148333,0.03111633,0.00827152,-0.07220649,-0.03968699,-0.00467046,0.00687561,0.01263372,-0.00755425,-0.01837584,-0.00489088,-0.00137154,0.00183436,-0.0000008,0.00013686,0.00088708,0.00214708,-0.00000614,-0.00000008,0.00000114,-0.00000045,0.00098516
5,0.869,5,-20.44,20.44,-86.76,-0.33,0.265,0.49,0.08211083,0.5531811,-0.09103585,0.05743347,0.04861407,-0.05946034,-0.04513288,-0.01400176,0.02037234,0.02195614,-0.00145064,-0.01148359,-0.00416046,-0.0006531,0.00149713,0.00002209,0.00006324,0.00089683,0.00173058,-0.00000335,0.00000176,0.00000035,-0.00000035,0.00098658
5,0.977,1,0,0,-66.32,-20.77,0.202,0.552,0.0782144,0.47392395,-0.10055365,0.03628247,0.03991623,-0.06443888,-0.03454357,-0.01380675,0.01729583,0.01393258,-0.00645827,-0.01029053,-0.00389173,-0.00101097,0.00116349,-0.00001726,0.00007229,0.00060036,0.00172981,-0.0000033,-0.00000023,0.00000059,-0.00000005,0.00087717
5,0.977,2,20.44,20.44,-45.88,-0.33,0.14,0.491,0.0692261,0.54381791,-0.07516212,0.03518843,0.05944505,-0.04924077,-0.03369947,-0.0218182,0.02386051,0.01319213,-0.0056454,-0.00564205,-0.00347377,-0.00080344,0.00076999,-0.00002173,0.00003685,0.00040819,0.00154521,-0.00000171,-0.00000017,0.00000029,0.00000009,0.00087799
5,0.977,3,20.44,-20.44,-45.88,-41.21,0.139,0.613,0.08272714,0.43399973,-0.11405553,0.02312494,0.027237,-0.0725632,-0.03151901,-0.01336218,0.01315751,0.00891862,-0.01208421,-0.00879414,-0.00414715,-0.00144217,0.00092244,-0.0000658,0.00007241,0.00040361,0.00191701,-0.00000299,-0.00000223,0.00000072,0.00000043,0.00087669
5,0.977,4,-20.44,-20.44,-86.76,-41.21,0.263,0.612,0.07645152,0.40691069,-0.09946443,0.02769243,0.00736671,-0.06440085,-0.03533646,-0.00418494,0.00611895,0.01124274,-0.00671908,-0.01634457,-0.00435047,-0.00121993,0.00163153,-0.00000071,0.00012173,0.00078902,0.00190974,-0.00000546,-0.00000007,0.00000101,-0.0000004,0.00087626
5,0.977,5,-20.44,20.44,-86.76,-0.33,0.265,0.49,0.07315064,0.4922037,-0.08123454,0.05110015,0.04324208,-0.05303901,-0.04014361,-0.01249363,0.01812101,0.01953454,-0.00129025,-0.01021412,-0.00370076,-0.00058092,0.00133161,0.00001965,0.00005625,0.00079769,0.00153928,-0.00000298,0.00000157,0.00000031,-0.00000031,0.00087752
5,0.927,1,0,0,-66.32,-20.77,0.202,0.552,0.08237335,0.49923278,-0.10586119,0.03823394,0.04206659,-0.0678474,-0.0364001,-0.01454182,0.01822779,0.01468211,-0.00680663,-0.01084557,-0.00410154,-0.0010655,0.00122626,-0.00001819,0.00007619,0.00063274,0.00182311,-0.00000348,-0.00000024,0.00000062,-0.00000006,0.00092448
5,0.927,2,20.44,20.44,-45.88,-0.33,0.14,0.491,0.0729186,0.5731327,-0.07911909,0.03708266,0.0626505,-0.05184052,-0.03551704,-0.02299002,0.02514718,0.01390235,-0.0059499,-0.00594637,-0.00366105,-0.00084678,0.00081152,-0.00002291,0.00003884,0.00043021,0.00162856,-0.0000018,-0.00000018,0.0000003,0.00000009,0.00092534
5,0.927,3,20.44,-20.44,-45.88,-41.21,0.139,0.613,0.08712642,0.45713872,-0.12008994,0.02436843,0.02870174,-0.07640914,-0.03320989,-0.01408204,0.01386565,0.00939832,-0.01273601,-0.00926845,-0.00437073,-0.00151996,0.00097221,-0.00006935,0.00007631,0.00042538,0.0020204,-0.00000316,-0.00000235,0.00000076,0.00000045,0.00092398
5,0.927,4,-20.44,-20.44,-86.76,-41.21,0.263,0.612,0.08049742,0.42852447,-0.10468668,0.0291787,0.00775958,-0.067792,-0.03722529,-0.00439625,0.0064474,0.01184653,-0.00708154,-0.01722614,-0.00458501,-0.00128573,0.00171956,-0.00000074,0.00012829,0.00083158,0.00201274,-0.00000576,-0.00000007,0.00000106,-0.00000042,0.00092352
5,0.927,5,-20.44,20.44,-86.76,-0.33,0.265,0.49,0.07704165,0.51867102,-0.08549355,0.05384909,0.04557354,-0.05582889,-0.04230893,-0.01314893,0.01909809,0.02058561,-0.00135986,-0.01076506,-0.00390027,-0.00061225,0.00140344,0.00002071,0.00005928,0.00084072,0.00162231,-0.00000314,0.00000165,0.00000032,-0.00000033,0.00092485
5,1.06,1,0,0,-66.32,-20.77,0.202,0.552,0.07217097,0.43715787,-0.09283722,0.03344897,0.03679426,-0.05948407,-0.0318478,-0.01273875,0.01594279,0.01284428,-0.00595255,-0.00948477,-0.00358714,-0.00093181,0.00107237,-0.00001591,0.00006663,0.00055336,0.00159436,-0.00000304,-0.00000021,0.00000054,-0.00000005,0.00080849
5,1.06,2,20.44,20.44,-45.88,-0.33,0.14,0.491,0.06386157,0.5012594,-0.06940812,0.03243819,0.05479155,-0.04546111,-0.03106087,-0.02011658,0.0219926,0.01216096,-0.00520335,-0.00520027,-0.00320189,-0.00074053,0.00070968,-0.00002003,0.00003397,0.00037623,0.00142422,-0.00000157,-0.00000016,0.00000027,0.00000008,0.00080924
5,1.06,3,20.44,-20.44,-45.88,-41.21,0.139,0.613,0.07633451,0.40038212,-0.10528373,0.02131939,0.02511019,-0.06697333,-0.02906346,-0.01231706,0.01212934,0.00822211,-0.01113799,-0.00810557,-0.00382256,-0.00132923,0.0008502,-0.00006065,0.00006674,0.00037201,0.0017669,-0.00000276,-0.00000206,0.00000066,0.00000039,0.00080804
5,1.06,4,-20.44,-20.44,-86.76,-41.21,0.263,0.612,0.07057053,0.37550122,-0.0918693,0.0255341,0.00679595,-0.05946984,-0.03259282,-0.00387683,0.00564197,0.01036596,-0.0061929,-0.01506479,-0.00400997,-0.00112441,0.00150375,-0.00000065,0.0001122,0.00072724,0.0017602,-0.00000504,-0.00000006,0.00000093,-0.00000037,0.00080765
5,1.06,5,-20.44,20.44,-86.76,-0.33,0.265,0.49,0.06749672,0.45377297,-0.07503969,0.04710878,0.03985736,-0.04898195,-0.03700017,-0.0115406,0.01670254,0.01800844,-0.0011892,-0.0094143,-0.00341113,-0.00053545,0.00122732,0.00001811,0.00005184,0.00073523,0.00141876,-0.00000275,0.00000144,0.00000028,-0.00000029,0.00080881
5,1.192,1,0,0,-66.32,-20.77,0.202,0.552,0.06428579,0.38920092,-0.08276402,0.02975482,0.03272443,-0.0530169,-0.02833305,-0.01134545,0.01417898,0.01142544,-0.00529334,-0.00843446,-0.00319009,-0.00082863,0.00095359,-0.00001415,0.00005925,0.00049208,0.00141781,-0.00000271,-0.00000019,0.00000048,-0.00000004,0.00071895
5,1.192,2,20.44,20.44,-45.88,-0.33,0.14,0.491,0.05686362,0.44578193,-0.06189523,0.02885278,0.04872557,-0.04052706,-0.02762142,-0.01789791,0.01955773,0.01081666,-0.00462714,-0.00462441,-0.00284748,-0.00065853,0.00063108,-0.00001781,0.00003021,0.00033457,0.00126651,-0.0000014,-0.00000014,0.00000024,0.00000007,0.00071963
5,1.192,3,20.44,-20.44,-45.88,-41.21,0.139,0.613,0.06799373,0.35652728,-0.0938347,0.01896538,0.02233736,-0.05967824,-0.02586154,-0.01095464,0.01078893,0.00731404,-0.00990459,-0.00720802,-0.00339944,-0.00118202,0.00075602,-0.00005393,0.00005935,0.00033081,0.00157124,-0.00000245,-0.00000183,0.00000059,0.00000035,0.00071856
5,1.192,4,-20.44,-20.44,-86.76,-41.21,0.263,0.612,0.06289496,0.33451708,-0.08195107,0.0227198,0.00605141,-0.05303186,-0.02901443,-0.0034735,0.00502004,0.00922276,-0.00550702,-0.01339657,-0.00356611,-0.00099989,0.00133718,-0.00000058,0.00009977,0.00064671,0.00156528,-0.00000448,-0.00000006,0.00000083,-0.00000033,0.00071821
5,1.192,5,-20.44,20.44,-86.76,-0.33,0.265,0.49,0.06012,0.40366854,-0.0669491,0.04190512,0.03544523,-0.04368455,-0.03290269,-0.0102961,0.0148535,0.01601885,-0.00105749,-0.00837174,-0.00303356,-0.00047617,0.00109139,0.0000161,0.0000461,0.00065382,0.00126165,-0.00000244,0.00000128,0.00000025,-0.00000025,0.00071924
5,1.131,1,0,0,-66.32,-20.77,0.202,0.552,0.06770174,0.40997497,-0.08712839,0.03135486,0.03448715,-0.0558188,-0.02985541,-0.01194902,0.01494292,0.01203998,-0.00557885,-0.00888936,-0.00336206,-0.00087332,0.00100503,-0.00001491,0.00006245,0.00051862,0.00149428,-0.00000285,-0.0000002,0.00000051,-0.00000005,0.00075773
5,1.131,2,20.44,20.44,-45.88,-0.33,0.14,0.491,0.05989506,0.46981002,-0.06515047,0.03040571,0.05135282,-0.04266482,-0.02911108,-0.0188589,0.0206123,0.01139891,-0.0048767,-0.00487382,-0.00300098,-0.00069405,0.00066513,-0.00001877,0.00003184,0.00035261,0.00133482,-0.00000147,-0.00000015,0.00000025,0.00000008,0.00075844
5,1.131,3,20.44,-20.44,-45.88,-41.21,0.139,0.613,0.07160704,0.37552486,-0.09879496,0.01998497,0.02353836,-0.06283873,-0.02724844,-0.01154473,0.0113695,0.00770735,-0.01043879,-0.00759676,-0.0035827,-0.00124578,0.00079681,-0.00005684,0.00006255,0.00034865,0.00165599,-0.00000259,-0.00000193,0.00000062,0.00000037,0.00075732
5,1.131,4,-20.44,-20.44,-86.76,-41.21,0.263,0.612,0.06622034,0.3522721,-0.08624864,0.02393879,0.00637393,-0.05582131,-0.03056448,-0.00364836,0.00528942,0.00971793,-0.00580408,-0.01411909,-0.00375835,-0.00105382,0.00140933,-0.00000061,0.00010515,0.00068159,0.00164971,-0.00000472,-0.00000006,0.00000087,-0.00000034,0.00075694
5,1.131,5,-20.44,20.44,-86.76,-0.33,0.265,0.49,0.06331565,0.4253703,-0.07045486,0.04415897,0.03735618,-0.04597986,-0.03467735,-0.01083533,0.01565434,0.0168806,-0.00111453,-0.00882328,-0.00319709,-0.00050184,0.00115026,0.00001697,0.00004859,0.00068908,0.00132969,-0.00000257,0.00000135,0.00000027,-0.00000027,0.00075804
5,1.293,1,0,0,-66.32,-20.77,0.202,0.552,0.05933737,0.35910913,-0.07644085,0.0274374,0.03017145,-0.04895761,-0.02612812,-0.01047117,0.01307256,0.01053538,-0.00487984,-0.00777562,-0.00294102,-0.0007639,0.00087908,-0.00001304,0.00005463,0.00045364,0.00130706,-0.00000249,-0.00000017,0.00000044,-0.00000004,0.00066279
5,1.293,2,20.44,20.44,-45.88,-0.33,0.14,0.491,0.0524724,0.41098196,-0.0571787,0.02660363,0.04492052,-0.03742981,-0.02546394,-0.01650604,0.01803039,0.00997338,-0.0042657,-0.00426319,-0.00262517,-0.00060709,0.00058178,-0.00001642,0.00002785,0.00030843,0.00116758,-0.00000129,-0.00000013,0.00000022,0.00000007,0.00066341
5,1.293,3,20.44,-20.44,-45.88,-41.21,0.139,0.613,0.06275939,0.32900804,-0.08664845,0.01748865,0.02059789,-0.05509959,-0.02385277,-0.01010001,0.00994808,0.00674438,-0.00913091,-0.00664501,-0.00313403,-0.00108968,0.00069695,-0.00004972,0.00005471,0.00030497,0.00144851,-0.00000226,-0.00000169,0.00000054,0.00000032,0.00066243
5,1.293,4,-20.44,-20.44,-86.76,-41.21,0.263,0.612,0.05807742,0.30879645,-0.07572424,0.02095422,0.00558422,-0.04899037,-0.02676924,-0.00322004,0.00462986,0.00850558,-0.00507679,-0.01235015,-0.00328769,-0.00092179,0.0012327,-0.00000053,0.00009198,0.0005962,0.00144302,-0.00000413,-0.00000005,0.00000076,-0.0000003,0.00066211
5,1.293,5,-20.44,20.44,-86.76,-0.33,0.265,0.49,0.05549078,0.3722368,-0.06186936,0.03864077,0.0326776,-0.04035889,-0.03033245,-0.00951486,0.01369364,0.01477075,-0.00097486,-0.00771777,-0.00279673,-0.00043899,0.00100612,0.00001485,0.0000425,0.00060275,0.0011631,-0.00000225,0.00000118,0.00000023,-0.00000023,0.00066306
5,1.454,1,0,0,-66.32,-20.77,0.202,0.552,0.05287125,0.31978675,-0.06817853,0.02440904,0.02683519,-0.04365338,-0.0232468,-0.00932881,0.01162668,0.00937226,-0.00433947,-0.00691465,-0.00261554,-0.00067932,0.00078172,-0.0000116,0.00004858,0.00040341,0.00116234,-0.00000222,-0.00000015,0.0000004,-0.00000004,0.0005894
