sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
11,1.131,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.03816419,0.21456439,0.04917185,-0.00226045,-0.01736968,0.02674791,0.0161541,-0.01267283,-0.00271947,-0.00120992,-0.01737704,-0.00144457,-0.00044937,-0.00159123,-0.00003962,-0.00015304,0.00002433,-0.00021942,0.00185907,-0.00000316,0.00018135,0.0000039,0.00000217,0.0006843
11,1.131,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.03871662,0.23052387,0.05002797,0.00863397,-0.02376538,0.02710487,0.01695432,-0.00994271,-0.00498057,0.00324937,-0.01535229,-0.00999801,-0.00055587,-0.00152961,0.00058135,-0.00012256,0.00010776,0.00011087,0.00185906,-0.00000718,0.0001821,0.00000583,0.00000131,0.00068419
11,1.131,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.04347876,0.28139318,0.05941192,0.0204804,0.01441853,0.03333785,0.01777122,-0.01482434,0.00793979,0.00744099,-0.00871461,-0.00672807,0.00007752,-0.00097696,0.00045716,-0.0000648,0.00006334,0.00011276,0.00154436,-0.00000559,0.00018641,0.00000476,0,0.00068585
11,1.293,1,0,0,22.29,-37.03,0.065,0.109,0.03361307,0.19188834,0.04353606,0.00604077,0.00325612,0.02402009,0.01485818,-0.01273369,0.00389307,0.00204184,-0.01137511,-0.00418781,-0.00014417,-0.00112201,0.00020802,-0.00009346,0.00004596,-0.00004762,0.00148985,-0.00000409,0.00016096,0.00000395,0.00000092,0.00059921
11,1.293,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.04099181,0.25080884,0.05831967,-0.00155233,0.01705364,0.0329545,0.0141674,-0.01530449,0.00851515,-0.00091205,-0.00908875,-0.00086961,0.00016597,-0.00090917,-0.00003839,-0.00007525,0.00001375,-0.00019408,0.00135081,-0.00000234,0.00016254,0.00000315,0.0000005,0.00060005
11,1.293,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.03358012,0.18759976,0.0435279,-0.00197712,-0.015183,0.02369437,0.01411905,-0.01106419,-0.00237501,-0.00105829,-0.01520003,-0.00126232,-0.00039357,-0.00139181,-0.00003466,-0.00013387,0.00002127,-0.00019194,0.00162617,-0.00000277,0.00015863,0.00000341,0.0000019,0.00059857
11,1.293,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.03404956,0.20144159,0.04425938,0.00756325,-0.02077706,0.02399655,0.01479721,-0.00868327,-0.00435271,0.00284616,-0.01342886,-0.00874428,-0.00048675,-0.00133793,0.00050846,-0.00010721,0.00009425,0.00009699,0.00162616,-0.00000628,0.00015929,0.0000051,0.00000114,0.00059847
11,1.293,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.03827886,0.24726094,0.05254248,0.0179249,0.0126114,0.02949192,0.01552659,-0.01296746,0.00694482,0.00651242,-0.00762273,-0.0058839,0.00006735,-0.00085456,0.00039986,-0.00005669,0.0000554,0.00009864,0.00135089,-0.00000489,0.00016306,0.00000416,0,0.00059992
11,1.454,1,0,0,22.29,-37.03,0.065,0.109,0.03008579,0.17157467,0.03921165,0.00537661,0.00289976,0.02164636,0.01319679,-0.01131461,0.0034635,0.00181743,-0.01011561,-0.00372304,-0.00012863,-0.00099775,0.00018497,-0.00008312,0.00004086,-0.00004235,0.0013249,-0.00000364,0.00014314,0.00000351,0.00000082,0.00053286
11,1.454,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.03669292,0.22406955,0.05239137,-0.00138045,0.01516453,0.02961061,0.01258877,-0.01360399,0.00757203,-0.00081106,-0.00808239,-0.0007722,0.0001472,-0.0008085,-0.00003414,-0.00006692,0.00001222,-0.00017259,0.00120125,-0.00000208,0.00014455,0.0000028,0.00000045,0.00053361
11,1.454,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.03004041,0.16676243,0.03917154,-0.00175809,-0.01349259,0.0213377,0.01254581,-0.00982056,-0.00210874,-0.00094107,-0.01351709,-0.00112143,-0.00035045,-0.00123766,-0.00003081,-0.00011905,0.0000189,-0.00017068,0.00144613,-0.00000246,0.00014107,0.00000303,0.00000169,0.00053229
11,1.454,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.03044562,0.17895884,0.03980659,0.00673557,-0.01846694,0.02159748,0.01312952,-0.00770962,-0.00386734,0.00253448,-0.01194194,-0.00777507,-0.00043332,-0.00118976,0.00045211,-0.00009535,0.0000838,0.00008625,0.00144612,-0.00000558,0.00014165,0.00000454,0.00000102,0.0005322
11,1.454,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.03426329,0.22088873,0.04723904,0.0159494,0.01121435,0.02652285,0.01379131,-0.01153203,0.00617564,0.0057946,-0.00677865,-0.00523131,0.00005949,-0.00075994,0.00035556,-0.00005042,0.00004926,0.00008772,0.00120132,-0.00000435,0.000145,0.0000037,0,0.0005335
11,1.38,1,0,0,22.29,-37.03,0.065,0.109,0.03160363,0.18030286,0.04107147,0.00566261,0.00305322,0.02266717,0.01391233,-0.01192577,0.00364849,0.00191407,-0.01065801,-0.0039232,-0.00013532,-0.00105126,0.0001949,-0.00008757,0.00004306,-0.00004462,0.00139594,-0.00000383,0.00015081,0.0000037,0.00000086,0.00056144
11,1.38,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.03854292,0.23557973,0.05494178,-0.00145447,0.01597809,0.03104915,0.01326864,-0.01433633,0.00797819,-0.00085455,-0.00851578,-0.00081416,0.00015528,-0.00085185,-0.00003597,-0.00007051,0.00001288,-0.00018185,0.00126566,-0.00000219,0.0001523,0.00000295,0.00000047,0.00056222
11,1.38,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.03156369,0.17573534,0.04104525,-0.00185242,-0.01422059,0.02235124,0.01322336,-0.0103562,-0.00222342,-0.00099155,-0.01424185,-0.00118211,-0.00036902,-0.00130405,-0.00003247,-0.00012543,0.00001992,-0.00017984,0.00152366,-0.00000259,0.00014863,0.00000319,0.00000178,0.00056084
11,1.38,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.03199661,0.18864171,0.04172188,0.00709197,-0.01946182,0.02262932,0.01384782,-0.00812897,-0.00407638,0.00266869,-0.01258229,-0.00819246,-0.00045633,-0.00125357,0.00047638,-0.00010045,0.0000883,0.00009087,0.00152366,-0.00000588,0.00014924,0.00000478,0.00000107,0.00056074
11,1.38,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.03599133,0.23224092,0.04952041,0.01680012,0.011816,0.02780001,0.01453867,-0.01215019,0.00650689,0.00610372,-0.00714216,-0.00551235,0.00006288,-0.00080069,0.00037464,-0.00005312,0.0000519,0.00009242,0.00126573,-0.00000458,0.00015278,0.0000039,0,0.00056211
11,1.577,1,0,0,22.29,-37.03,0.065,0.109,0.02788366,0.15890357,0.03651893,0.00496072,0.00267661,0.02016872,0.01215569,-0.01042549,0.00319446,0.0016769,-0.00932667,-0.00343188,-0.0001189,-0.00091992,0.00017053,-0.00007664,0.00003767,-0.00003905,0.00122158,-0.00000335,0.00013197,0.00000324,0.00000075,0.0004913
11,1.577,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.03400849,0.20735341,0.04869486,-0.00127279,0.01398116,0.02752579,0.01159967,-0.01253867,0.00698125,-0.00074781,-0.00745202,-0.00071116,0.00013544,-0.00074543,-0.00003147,-0.0000617,0.00001127,-0.00015913,0.00110757,-0.00000191,0.00013327,0.00000258,0.00000041,0.00049199
11,1.577,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.02782997,0.15371317,0.03645793,-0.00162089,-0.01243352,0.01987025,0.01156008,-0.00904109,-0.00194187,-0.00086765,-0.01246291,-0.00103315,-0.00032344,-0.00114109,-0.00002841,-0.00010976,0.00001742,-0.00015737,0.00133335,-0.00000226,0.00013006,0.00000279,0.00000155,0.00049078
11,1.577,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.0281946,0.16487132,0.03703217,0.00621737,-0.01701969,0.02010324,0.01208412,-0.00709943,-0.00356324,0.00233933,-0.01101055,-0.00716794,-0.00039987,-0.00109694,0.00041682,-0.00008791,0.00007726,0.00007952,0.00133334,-0.00000514,0.0001306,0.00000418,0.00000094,0.0004907
11,1.577,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.03175591,0.20440183,0.04393355,0.0147122,0.0103392,0.02467259,0.01270392,-0.0106329,0.00569382,0.00534505,-0.00624993,-0.00482251,0.00005455,-0.00070068,0.00032781,-0.00004649,0.00004541,0.00008088,0.00110763,-0.00000401,0.00013369,0.00000341,0,0.00049189
11,1.774,1,0,0,22.29,-37.03,0.065,0.109,0.02501017,0.14234594,0.03302312,0.00441507,0.0023839,0.01825147,0.01078793,-0.00925773,0.00284135,0.00149253,-0.00829101,-0.00304959,-0.00010616,-0.00081774,0.00015158,-0.00006813,0.00003348,-0.00003471,0.00108594,-0.00000298,0.00011732,0.00000288,0.00000067,0.00043675
11,1.774,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.03050457,0.18549035,0.04388361,-0.00113146,0.01242761,0.02481277,0.0103006,-0.01113983,0.00620568,-0.00066477,-0.00662452,-0.00063095,0.00011997,-0.00066265,-0.00002797,-0.00005485,0.00001001,-0.00014146,0.00098459,-0.0000017,0.00011848,0.00000229,0.00000037,0.00043736
11,1.774,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.02494426,0.13659329,0.03293247,-0.00144078,-0.01104272,0.01796507,0.01026544,-0.00801665,-0.00172262,-0.00077126,-0.01107909,-0.00091718,-0.00028802,-0.00101433,-0.00002525,-0.00009757,0.00001548,-0.0001399,0.0011853,-0.00000201,0.00011562,0.00000248,0.00000138,0.00043628
11,1.774,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.0252548,0.14636674,0.03342584,0.00553777,-0.01511928,0.0181623,0.01070985,-0.00629764,-0.00316383,0.00208338,-0.0097879,-0.00637088,-0.00035598,-0.00097509,0.00037048,-0.00007816,0.00006867,0.0000707,0.0011853,-0.00000457,0.0001161,0.00000372,0.00000083,0.00043621
11,1.774,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.02848336,0.18283799,0.0396346,0.01308872,0.00919027,0.0222669,0.01127543,-0.00945267,0.00506128,0.00475514,-0.00555587,-0.00428579,0.00004805,-0.00062288,0.00029138,-0.00004133,0.00004037,0.0000719,0.00098465,-0.00000356,0.00011885,0.00000303,0,0.00043727
11,1.683,1,0,0,22.29,-37.03,0.065,0.109,0.02625078,0.14949881,0.03452912,0.00465119,0.00251056,0.01907723,0.01138014,-0.00976328,0.00299417,0.00157231,-0.00873928,-0.00321507,-0.00011167,-0.00086197,0.00015978,-0.00007181,0.00003529,-0.00003659,0.00114465,-0.00000314,0.00012366,0.00000304,0.00000071,0.00046036
11,1.683,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.03201755,0.19493876,0.04595857,-0.00119263,0.01310006,0.02598273,0.01086301,-0.01174537,0.00654138,-0.00070072,-0.00698269,-0.00066568,0.00012667,-0.00069848,-0.00002949,-0.00005782,0.00001055,-0.00014911,0.00103782,-0.00000179,0.00012488,0.00000242,0.00000039,0.00046101
11,1.683,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.02619039,0.14400213,0.03445172,-0.00151874,-0.01164481,0.01878584,0.01082593,-0.00846029,-0.00181756,-0.00081298,-0.01167805,-0.00096739,-0.00030335,-0.0010692,-0.00002662,-0.00010285,0.00001632,-0.00014746,0.00124938,-0.00000212,0.00012187,0.00000262,0.00000146,0.00045987
11,1.683,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.0265245,0.15437831,0.03498028,0.0058318,-0.01594195,0.01899866,0.01130504,-0.00664483,-0.00333675,0.00219412,-0.01031711,-0.00671589,-0.00037497,-0.00102783,0.00039054,-0.00008238,0.00007239,0.00007452,0.00124938,-0.00000482,0.00012238,0.00000392,0.00000088,0.00045979
11,1.683,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.02989639,0.1921572,0.041488,0.01379131,0.00968759,0.02330394,0.01189393,-0.0099635,0.00533507,0.00501043,-0.00585628,-0.00451811,0.00005087,-0.00065655,0.00030715,-0.00004357,0.00004255,0.00007579,0.00103788,-0.00000375,0.00012527,0.0000032,0,0.00046091
11,1.842,1,0,0,22.29,-37.03,0.065,0.109,0.02416673,0.13747812,0.032003,0.00425393,0.00229747,0.01769236,0.01038338,-0.00891244,0.00273703,0.00143809,-0.00798496,-0.0029366,-0.0001024,-0.00078755,0.00014598,-0.00006562,0.00003224,-0.00003343,0.00104586,-0.00000287,0.00011299,0.00000277,0.00000065,0.00042063
11,1.842,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.02947573,0.1790562,0.0424755,-0.00108969,0.01196847,0.02401893,0.00991648,-0.01072633,0.00597647,-0.00064024,-0.00637998,-0.00060722,0.00011539,-0.00063818,-0.00002694,-0.00005282,0.00000964,-0.00013624,0.00094825,-0.00000164,0.0001141,0.00000221,0.00000035,0.00042122
11,1.842,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.02409678,0.13153584,0.03190286,-0.00138755,-0.01063152,0.0174091,0.00988264,-0.00771351,-0.00165777,-0.00074277,-0.01067014,-0.00088288,-0.00027756,-0.00097687,-0.00002432,-0.00009397,0.0000149,-0.00013474,0.00114155,-0.00000194,0.00011135,0.00000239,0.00000133,0.00042018
11,1.842,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.02439106,0.14089443,0.03237198,0.00533715,-0.01455748,0.01759555,0.01030308,-0.00606044,-0.00304573,0.00200782,-0.00942659,-0.00613531,-0.00034302,-0.00093908,0.00035679,-0.00007527,0.00006613,0.00006809,0.00114155,-0.0000044,0.00011181,0.00000358,0.0000008,0.00042011
11,1.842,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.02752255,0.17649169,0.03837755,0.01260916,0.00885071,0.02156368,0.01085293,-0.0091039,0.00487435,0.00458088,-0.00535076,-0.00412715,0.00004612,-0.00059989,0.00028062,-0.00003981,0.00003888,0.00006925,0.0009483,-0.00000343,0.00011446,0.00000292,0,0.00042113
11,2,1,0,0,22.29,-37.03,0.065,0.109,0.0224406,0.12749906,0.02992795,0.00392204,0.00211949,0.01655583,0.00954885,-0.00820041,0.00252207,0.00132595,-0.00735419,-0.00270367,-0.00009468,-0.00072532,0.00013443,-0.00006043,0.00002969,-0.00003079,0.00096325,-0.00000264,0.00010406,0.00000255,0.00000059,0.0003874
11,2,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.02736939,0.16585219,0.03960238,-0.00100362,0.01102212,0.02239953,0.00912436,-0.00987385,0.00550406,-0.00058967,-0.00587599,-0.00055826,0.00010593,-0.00058776,-0.00002481,-0.00004865,0.00000887,-0.00012548,0.00087335,-0.00000151,0.00010509,0.00000203,0.00000033,0.00038794
11,2,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.02236143,0.12111949,0.02980666,-0.00127784,-0.00978368,0.01627814,0.00909322,-0.00708789,-0.00152396,-0.00068407,-0.00982733,-0.00081215,-0.00025603,-0.00089966,-0.00002239,-0.00008655,0.00001372,-0.00012409,0.00105139,-0.00000178,0.00010256,0.0000022,0.00000123,0.00038699
11,2,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.0226216,0.12960803,0.03022508,0.00492413,-0.01339924,0.01644197,0.00946337,-0.00557102,-0.00280218,0.00185226,-0.00868193,-0.00564977,-0.00031633,-0.00086487,0.00032856,-0.00006933,0.0000609,0.00006271,0.00105138,-0.00000405,0.00010298,0.0000033,0.00000074,0.00038692
11,2,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.02555566,0.16346753,0.03581506,0.01162122,0.00815081,0.02013066,0.00998142,-0.00838515,0.00448905,0.00422189,-0.00492803,-0.00380016,0.00004212,-0.0005525,0.00025843,-0.00003667,0.0000358,0.00006378,0.0008734,-0.00000316,0.00010542,0.00000269,0,0.00038786
11,0.927,1,0,0,22.29,-37.03,0.065,0.109,0.04617989,0.26738121,0.05890402,0.00840812,0.0045258,0.03245442,0.02078476,-0.01779526,0.00542439,0.00284176,-0.01586606,-0.00584522,-0.00019952,-0.00156507,0.00029021,-0.00013035,0.00006413,-0.00006643,0.00207802,-0.00000572,0.0002245,0.00000551,0.00000128,0.00083578
11,0.927,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.05630098,0.34604247,0.07940134,-0.00216519,0.02378938,0.04484506,0.01979786,-0.02136896,0.01187794,-0.00127211,-0.01267707,-0.00121712,0.00023294,-0.00126816,-0.00005355,-0.00010497,0.00001919,-0.0002707,0.00188408,-0.00000327,0.00022672,0.00000439,0.0000007,0.00083695
11,0.927,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.04619271,0.26196372,0.05901493,-0.00275812,-0.02121225,0.03207085,0.01973031,-0.01550167,-0.00332511,-0.00147625,-0.0212008,-0.00176488,-0.00054728,-0.00194149,-0.00004835,-0.00018672,0.00002971,-0.00026771,0.00226815,-0.00000386,0.00022126,0.00000476,0.00000264,0.00083489
11,0.927,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.04689304,0.2816374,0.06009273,0.01051286,-0.02901603,0.03252562,0.02074838,-0.01215708,-0.00608402,0.00395696,-0.01873069,-0.01220031,-0.00067718,-0.00186629,0.00070938,-0.00014952,0.00013149,0.00013527,0.00226814,-0.00000876,0.00022217,0.00000712,0.0000016,0.00083475
11,0.927,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.05258099,0.34118986,0.07139851,0.02496732,0.01759261,0.04004739,0.02171665,-0.01808581,0.00968738,0.00907137,-0.01063242,-0.00821099,0.00009545,-0.00119193,0.00055782,-0.00007905,0.00007729,0.00013757,0.00188419,-0.00000682,0.00022743,0.0000058,0,0.00083678
11,1.464,1,0,0,22.29,-37.03,0.065,0.109,0.02989263,0.17046366,0.03897515,0.00534019,0.00288021,0.02151656,0.01310563,-0.01123676,0.00343994,0.00180512,-0.01004651,-0.00369754,-0.00012777,-0.00099094,0.00018371,-0.00008255,0.00004058,-0.00004206,0.00131585,-0.00000361,0.00014216,0.00000349,0.00000081,0.00052922
11,1.464,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.03645748,0.22260422,0.05206692,-0.00137102,0.0150609,0.02942762,0.01250216,-0.0135107,0.00752029,-0.00080552,-0.00802719,-0.00076686,0.00014617,-0.00080297,-0.0000339,-0.00006646,0.00001214,-0.00017141,0.00119304,-0.00000206,0.00014356,0.00000278,0.00000044,0.00052996
11,1.464,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.02984655,0.16561962,0.03893325,-0.00174607,-0.01339985,0.02120882,0.01245949,-0.00975232,-0.00209413,-0.00093464,-0.01342477,-0.0011137,-0.00034808,-0.0012292,-0.0000306,-0.00011823,0.00001877,-0.00016952,0.00143625,-0.00000244,0.0001401,0.00000301,0.00000167,0.00052866
11,1.464,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.03024821,0.17772531,0.03956299,0.00669018,-0.0183402,0.02146627,0.013038,-0.0076562,-0.00384071,0.00251738,-0.01186038,-0.0077219,-0.00043039,-0.00118163,0.00044902,-0.00009469,0.00008323,0.00008566,0.00143624,-0.00000554,0.00014068,0.00000451,0.00000101,0.00052857
11,1.464,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.03404337,0.21944349,0.04694886,0.01584104,0.01113771,0.02636041,0.0136961,-0.01145328,0.00613345,0.00575523,-0.00673235,-0.00519551,0.00005906,-0.00075475,0.00035313,-0.00005007,0.00004892,0.00008712,0.00119311,-0.00000432,0.00014401,0.00000367,0,0.00052986
11,2,1,0,0,22.29,-37.03,0.065,0.109,0.0224406,0.12749906,0.02992795,0.00392204,0.00211949,0.01655583,0.00954885,-0.00820041,0.00252207,0.00132595,-0.00735419,-0.00270367,-0.00009468,-0.00072532,0.00013443,-0.00006043,0.00002969,-0.00003079,0.00096325,-0.00000264,0.00010406,0.00000255,0.00000059,0.0003874
11,2,2,-20.44,20.44,1.85,-16.59,0.002,0.048,0.02736939,0.16585219,0.03960238,-0.00100362,0.01102212,0.02239953,0.00912436,-0.00987385,0.00550406,-0.00058967,-0.00587599,-0.00055826,0.00010593,-0.00058776,-0.00002481,-0.00004865,0.00000887,-0.00012548,0.00087335,-0.00000151,0.00010509,0.00000203,0.00000033,0.00038794
11,2,3,-20.44,-20.44,1.85,-57.47,0.003,0.169,0.02236143,0.12111949,0.02980666,-0.00127784,-0.00978368,0.01627814,0.00909322,-0.00708789,-0.00152396,-0.00068407,-0.00982733,-0.00081215,-0.00025603,-0.00089966,-0.00002239,-0.00008655,0.00001372,-0.00012409,0.00105139,-0.00000178,0.00010256,0.0000022,0.00000123,0.00038699
11,2,4,20.44,-20.44,42.73,-57.47,0.127,0.17,0.0226216,0.12960803,0.03022508,0.00492413,-0.01339924,0.01644197,0.00946337,-0.00557102,-0.00280218,0.00185226,-0.00868193,-0.00564977,-0.00031633,-0.00086487,0.00032856,-0.00006933,0.0000609,0.00006271,0.00105138,-0.00000405,0.00010298,0.0000033,0.00000074,0.00038692
11,2,5,20.44,20.44,42.73,-16.59,0.127,0.049,0.02555566,0.16346753,0.03581506,0.01162122,0.00815081,0.02013066,0.00998142,-0.00838515,0.00448905,0.00422189,-0.00492803,-0.00380016,0.00004212,-0.0005525,0.00025843,-0.00003667,0.0000358,0.00006378,0.0008734,-0.00000316,0.00010542,0.00000269,0,0.00038786
12,0.48,1,0,0,22.44,-82.06,0.065,0.24,0.12157411,0.91443519,0.1682826,-0.00152189,-0.13521912,0.09200581,0.03835168,-0.01675827,-0.0389602,-0.00079574,-0.05216136,-0.01645304,-0.00205705,-0.00462523,0.00072301,-0.00047314,0.00020677,-0.00013102,0.00480602,-0.00001372,0.00042121,0.00001288,0.00000753,0.0016096
12,0.48,2,-20.44,20.44,2,-61.62,0.003,0.18,0.08839145,0.55776071,0.10974124,-0.00555706,-0.05300219,0.05932514,0.03823519,-0.02885742,-0.01055521,-0.00293667,-0.0427552,-0.00346411,-0.00118799,-0.00388389,-0.00009781,-0.00037939,0.00005899,-0.00051929,0.00444643,-0.00000754,0.00042605,0.00000925,0.00000552,0.00161207
12,0.48,3,-20.44,-20.44,2,-102.5,0.004,0.298,0.18781166,1.36157655,0.27955144,-0.00729263,-0.23085049,0.1553711,0.03712602,-0.00668837,-0.07212319,-0.00353788,-0.06634388,-0.00484784,-0.00273769,-0.00552231,-0.00008297,-0.00065194,0.00008759,-0.00051253,0.00515719,-0.00000891,0.00041431,0.00001023,0.00001185,0.00160768
12,0.48,4,20.44,-20.44,42.88,-102.5,0.127,0.299,0.2031564,1.44513963,0.3054129,-0.01639424,-0.24962998,0.17000483,0.03551067,0.00000602,-0.0787602,-0.00534973,-0.06081041,-0.03328419,-0.00296827,-0.00538428,0.00169579,-0.00055212,0.00041963,0.00025156,0.00515836,-0.00002076,0.00041638,0.00001802,0.00000884,0.00160748
12,0.48,5,20.44,20.44,42.88,-61.62,0.127,0.181,0.09090881,0.60059955,0.11390798,0.01718511,-0.06831463,0.0614102,0.04034727,-0.02229239,-0.01596754,0.0065309,-0.03797321,-0.02424315,-0.00143664,-0.00374129,0.00139017,-0.00030599,0.00026478,0.00025651,0.00444704,-0.00001725,0.00042782,0.00001403,0.00000344,0.0016118
12,0.62,1,0,0,22.44,-82.06,0.065,0.24,0.09527953,0.70658421,0.13316356,-0.00113868,-0.10456032,0.07288808,0.02951012,-0.01273556,-0.03011807,-0.00060206,-0.04038479,-0.01273017,-0.00159651,-0.00358025,0.00055955,-0.00036634,0.00015998,-0.00010143,0.00372096,-0.00001061,0.0003261,0.00000996,0.00000583,0.00124616
12,0.62,2,-20.44,20.44,2,-61.62,0.003,0.18,0.0696204,0.43106668,0.08822212,-0.00430159,-0.04095197,0.04780732,0.0295254,-0.02218284,-0.00814251,-0.00227335,-0.03310203,-0.00267324,-0.00092332,-0.00300651,-0.0000757,-0.00029373,0.00004559,-0.00040205,0.00344255,-0.00000583,0.00032985,0.00000716,0.00000427,0.00124807
12,0.62,3,-20.44,-20.44,2,-102.5,0.004,0.298,0.14654681,1.05296563,0.21893237,-0.00564418,-0.17855305,0.12172822,0.02866434,-0.00481149,-0.05577689,-0.00273842,-0.05136627,-0.00374442,-0.00212383,-0.00427446,-0.00006419,-0.00050475,0.00006768,-0.00039682,0.00399286,-0.00000689,0.00032076,0.00000792,0.00000918,0.00124467
12,0.62,4,20.44,-20.44,42.88,-102.5,0.127,0.299,0.15834532,1.1166874,0.23882776,-0.01261074,-0.19308868,0.13298442,0.02715105,0.00032282,-0.06091405,-0.00411284,-0.04708122,-0.0257624,-0.00230247,-0.0041677,0.00131234,-0.00042751,0.00032477,0.00019478,0.00399376,-0.00001606,0.00032236,0.00001395,0.00000685,0.00124452
12,0.62,5,20.44,20.44,42.88,-61.62,0.127,0.181,0.07148179,0.46352385,0.09132893,0.01338076,-0.05280444,0.04935265,0.03100155,-0.01714859,-0.01233188,0.00508315,-0.02939909,-0.01876151,-0.00111595,-0.00289621,0.00107591,-0.00023694,0.00020492,0.00019861,0.00344302,-0.00001334,0.00033122,0.00001086,0.00000266,0.00124787
12,0.76,1,0,0,22.44,-82.06,0.065,0.24,0.0782711,0.57581249,0.10996671,-0.00091117,-0.08524333,0.0602288,0.02399251,-0.01028251,-0.02455011,-0.00048488,-0.0329463,-0.01038169,-0.00130419,-0.00292048,0.00045638,-0.00029887,0.00013046,-0.00008275,0.0030356,-0.00000865,0.00026603,0.00000813,0.00000475,0.00101661
12,0.76,2,-20.44,20.44,2,-61.62,0.003,0.18,0.05735604,0.3513256,0.07347533,-0.0035089,-0.03337182,0.03986733,0.02405238,-0.01802556,-0.00662959,-0.00185448,-0.02700484,-0.00217691,-0.00075484,-0.00245251,-0.00006174,-0.00023962,0.00003715,-0.00032799,0.00280847,-0.00000475,0.00026909,0.00000584,0.00000349,0.00101817
12,0.76,3,-20.44,-20.44,2,-102.5,0.004,0.298,0.12008639,0.8584805,0.17976734,-0.00460369,-0.14558586,0.09997449,0.02334888,-0.00376057,-0.04547523,-0.00223372,-0.04190554,-0.00305073,-0.00173453,-0.00348667,-0.00005235,-0.00041178,0.00005515,-0.00032372,0.00325741,-0.00000561,0.00026167,0.00000646,0.00000749,0.0010154
12,0.76,4,20.44,-20.44,42.88,-102.5,0.127,0.299,0.12967508,0.9100264,0.19594094,-0.01025109,-0.15744237,0.10912428,0.02199624,0.00040616,-0.04966554,-0.00334225,-0.03840935,-0.021014,-0.00188033,-0.00339962,0.00107036,-0.00034879,0.00026489,0.00015891,0.00325815,-0.0000131,0.00026298,0.00001138,0.00000559,0.00101527
12,0.76,5,20.44,20.44,42.88,-61.62,0.127,0.181,0.05883493,0.3774854,0.0759563,0.01095005,-0.04303989,0.04109702,0.02518516,-0.01394041,-0.01004687,0.00415888,-0.02398368,-0.01530212,-0.00091204,-0.00236257,0.00087755,-0.00019332,0.00016714,0.00016204,0.00280885,-0.00001088,0.00027021,0.00000886,0.00000217,0.001018
12,0.76,1,0,0,22.44,-82.06,0.065,0.24,0.0782711,0.57581249,0.10996671,-0.00091117,-0.08524333,0.0602288,0.02399251,-0.01028251,-0.02455011,-0.00048488,-0.0329463,-0.01038169,-0.00130419,-0.00292048,0.00045638,-0.00029887,0.00013046,-0.00008275,0.0030356,-0.00000865,0.00026603,0.00000813,0.00000475,0.00101661
