====
Starting job 2058606 at Tue 28 Apr 01:09:55 BST 2020 for user dc-rope1.
Running on nodes: m7396
====
1999
Job done, info follows...
       JobID    JobName  Partition     MaxRSS    Elapsed ExitCode 
------------ ---------- ---------- ---------- ---------- -------- 
2058606_1000 FLARES-py+     cosma7              00:00:07      0:0 
2058606_493+      batch                     0   00:00:07      0:0 
2058606_493+     extern                  127K   00:00:07      0:0 
2058606_494  FLARES-py+     cosma7              00:00:07      0:0 
2058606_494+      batch                     0   00:00:07      0:0 
2058606_494+     extern                  114K   00:00:07      0:0 
2058606_495  FLARES-py+     cosma7              00:00:07      0:0 
2058606_495+      batch                     0   00:00:07      0:0 
2058606_495+     extern                  255K   00:00:07      0:0 
2058606_496  FLARES-py+     cosma7              00:00:07      0:0 
2058606_496+      batch                     0   00:00:07      0:0 
2058606_496+     extern                  123K   00:00:07      0:0 
2058606_497  FLARES-py+     cosma7              00:00:04      0:0 
2058606_497+      batch                     0   00:00:04      0:0 
2058606_497+     extern                  127K   00:00:04      0:0 
2058606_498  FLARES-py+     cosma7              00:00:07      0:0 
2058606_498+      batch                     0   00:00:07      0:0 
2058606_498+     extern                  192K   00:00:07      0:0 
2058606_499  FLARES-py+     cosma7              00:00:07      0:0 
2058606_499+      batch                     0   00:00:07      0:0 
2058606_499+     extern                  123K   00:00:07      0:0 
2058606_500  FLARES-py+     cosma7              00:00:07      0:0 
2058606_500+      batch                     0   00:00:07      0:0 
2058606_500+     extern                  256K   00:00:07      0:0 
2058606_501  FLARES-py+     cosma7              00:00:07      0:0 
2058606_501+      batch                     0   00:00:07      0:0 
2058606_501+     extern                  127K   00:00:07      0:0 
2058606_502  FLARES-py+     cosma7              00:00:07      0:0 
2058606_502+      batch                     0   00:00:07      0:0 
2058606_502+     extern                  188K   00:00:07      0:0 
2058606_503  FLARES-py+     cosma7              00:00:07      0:0 
2058606_503+      batch                     0   00:00:07      0:0 
2058606_503+     extern                  123K   00:00:07      0:0 
2058606_504  FLARES-py+     cosma7              00:00:07      0:0 
2058606_504+      batch                     0   00:00:07      0:0 
2058606_504+     extern                  127K   00:00:07      0:0 
2058606_505  FLARES-py+     cosma7              00:00:03      0:0 
2058606_505+      batch                     0   00:00:03      0:0 
2058606_505+     extern                  123K   00:00:03      0:0 
2058606_506  FLARES-py+     cosma7              00:00:07      0:0 
2058606_506+      batch                     0   00:00:07      0:0 
2058606_506+     extern                  123K   00:00:07      0:0 
2058606_507  FLARES-py+     cosma7              00:00:07      0:0 
2058606_507+      batch                     0   00:00:07      0:0 
2058606_507+     extern                  123K   00:00:07      0:0 
2058606_508  FLARES-py+     cosma7              00:00:07      0:0 
2058606_508+      batch                     0   00:00:07      0:0 
2058606_508+     extern                  123K   00:00:07      0:0 
2058606_509  FLARES-py+     cosma7              00:00:07      0:0 
2058606_509+      batch                     0   00:00:07      0:0 
2058606_509+     extern                  123K   00:00:07      0:0 
2058606_510  FLARES-py+     cosma7              00:00:06      0:0 
2058606_510+      batch                     0   00:00:06      0:0 
2058606_510+     extern                  123K   00:00:06      0:0 
2058606_511  FLARES-py+     cosma7              00:00:03      0:0 
2058606_511+      batch                     0   00:00:03      0:0 
2058606_511+     extern                  123K   00:00:03      0:0 
2058606_512  FLARES-py+     cosma7              00:00:06      0:0 
2058606_512+      batch                     0   00:00:06      0:0 
2058606_512+     extern                  122K   00:00:07      0:0 
2058606_513  FLARES-py+     cosma7              00:00:06      0:0 
2058606_513+      batch                     0   00:00:06      0:0 
2058606_513+     extern                  258K   00:00:06      0:0 
2058606_514  FLARES-py+     cosma7              00:00:07      0:0 
2058606_514+      batch                     0   00:00:07      0:0 
2058606_514+     extern                  127K   00:00:07      0:0 
2058606_515  FLARES-py+     cosma7              00:00:06      0:0 
2058606_515+      batch                     0   00:00:06      0:0 
2058606_515+     extern                  123K   00:00:06      0:0 
2058606_516  FLARES-py+     cosma7              00:00:06      0:0 
2058606_516+      batch                     0   00:00:06      0:0 
2058606_516+     extern                  256K   00:00:07      0:0 
2058606_517  FLARES-py+     cosma7              00:00:08      0:0 
2058606_517+      batch                     0   00:00:08      0:0 
2058606_517+     extern                  118K   00:00:08      0:0 
2058606_518  FLARES-py+     cosma7              00:00:07      0:0 
2058606_518+      batch                     0   00:00:07      0:0 
2058606_518+     extern                  256K   00:00:07      0:0 
2058606_519  FLARES-py+     cosma7              00:00:07      0:0 
2058606_519+      batch                     0   00:00:07      0:0 
2058606_519+     extern                  127K   00:00:07      0:0 
2058606_520  FLARES-py+     cosma7              00:00:07      0:0 
2058606_520+      batch                     0   00:00:07      0:0 
2058606_520+     extern                  127K   00:00:07      0:0 
2058606_521  FLARES-py+     cosma7              00:00:07      0:0 
2058606_521+      batch                     0   00:00:07      0:0 
2058606_521+     extern                  127K   00:00:07      0:0 
2058606_522  FLARES-py+     cosma7              00:00:06      0:0 
2058606_522+      batch                     0   00:00:06      0:0 
2058606_522+     extern                  185K   00:00:06      0:0 
2058606_523  FLARES-py+     cosma7              00:00:07    127:0 
2058606_523+      batch                     0   00:00:07    127:0 
2058606_523+     extern                  253K   00:00:07      0:0 
2058606_524  FLARES-py+     cosma7              00:00:07      0:0 
2058606_524+      batch                     0   00:00:07      0:0 
2058606_524+     extern                  123K   00:00:07      0:0 
2058606_525  FLARES-py+     cosma7              00:00:07      0:0 
2058606_525+      batch                     0   00:00:07      0:0 
2058606_525+     extern                  259K   00:00:07      0:0 
2058606_526  FLARES-py+     cosma7              00:00:07      0:0 
2058606_526+      batch                     0   00:00:07      0:0 
2058606_526+     extern                  194K   00:00:07      0:0 
2058606_527  FLARES-py+     cosma7              00:00:07      0:0 
2058606_527+      batch                     0   00:00:07      0:0 
2058606_527+     extern                  127K   00:00:07      0:0 
2058606_528  FLARES-py+     cosma7              00:00:06      0:0 
2058606_528+      batch                     0   00:00:06      0:0 
2058606_528+     extern                  127K   00:00:06      0:0 
2058606_529  FLARES-py+     cosma7              00:00:07      0:0 
2058606_529+      batch                     0   00:00:07      0:0 
2058606_529+     extern                  127K   00:00:07      0:0 
2058606_530  FLARES-py+     cosma7              00:00:06      0:0 
2058606_530+      batch                     0   00:00:06      0:0 
2058606_530+     extern                  127K   00:00:06      0:0 
2058606_531  FLARES-py+     cosma7              00:00:06      0:0 
2058606_531+      batch                     0   00:00:06      0:0 
2058606_531+     extern                  192K   00:00:06      0:0 
2058606_532  FLARES-py+     cosma7              00:00:07      0:0 
2058606_532+      batch                     0   00:00:07      0:0 
2058606_532+     extern                  123K   00:00:07      0:0 
2058606_533  FLARES-py+     cosma7              00:00:07      0:0 
2058606_533+      batch                     0   00:00:07      0:0 
2058606_533+     extern                  256K   00:00:07      0:0 
2058606_534  FLARES-py+     cosma7              00:00:07      0:0 
2058606_534+      batch                     0   00:00:07      0:0 
2058606_534+     extern                  192K   00:00:07      0:0 
2058606_535  FLARES-py+     cosma7              00:00:07      0:0 
2058606_535+      batch                     0   00:00:07      0:0 
2058606_535+     extern                  123K   00:00:07      0:0 
2058606_536  FLARES-py+     cosma7              00:00:08      0:0 
2058606_536+      batch                     0   00:00:08      0:0 
2058606_536+     extern                  127K   00:00:08      0:0 
2058606_537  FLARES-py+     cosma7              00:00:08      0:0 
2058606_537+      batch                     0   00:00:08      0:0 
2058606_537+     extern                  123K   00:00:08      0:0 
2058606_538  FLARES-py+     cosma7              00:00:07      0:0 
2058606_538+      batch                     0   00:00:07      0:0 
2058606_538+     extern                  119K   00:00:07      0:0 
2058606_539  FLARES-py+     cosma7              00:00:06      0:0 
2058606_539+      batch                     0   00:00:06      0:0 
2058606_539+     extern                  127K   00:00:07      0:0 
2058606_540  FLARES-py+     cosma7              00:00:07      0:0 
2058606_540+      batch                     0   00:00:07      0:0 
2058606_540+     extern                  127K   00:00:07      0:0 
2058606_541  FLARES-py+     cosma7              00:00:03      0:0 
2058606_541+      batch                     0   00:00:03      0:0 
2058606_541+     extern                  127K   00:00:03      0:0 
2058606_542  FLARES-py+     cosma7              00:00:08      0:0 
2058606_542+      batch                     0   00:00:08      0:0 
2058606_542+     extern                  127K   00:00:08      0:0 
2058606_543  FLARES-py+     cosma7              00:00:07      0:0 
2058606_543+      batch                     0   00:00:07      0:0 
2058606_543+     extern                  250K   00:00:07      0:0 
2058606_544  FLARES-py+     cosma7              00:00:07      0:0 
2058606_544+      batch                     0   00:00:07      0:0 
2058606_544+     extern                  185K   00:00:07      0:0 
2058606_545  FLARES-py+     cosma7              00:00:07      0:0 
2058606_545+      batch                     0   00:00:07      0:0 
2058606_545+     extern                  123K   00:00:07      0:0 
2058606_546  FLARES-py+     cosma7              00:00:07      0:0 
2058606_546+      batch                     0   00:00:07      0:0 
2058606_546+     extern                  122K   00:00:07      0:0 
2058606_547  FLARES-py+     cosma7              00:00:08      0:0 
2058606_547+      batch                     0   00:00:08      0:0 
2058606_547+     extern                  256K   00:00:08      0:0 
2058606_548  FLARES-py+     cosma7              00:00:07      0:0 
2058606_548+      batch                     0   00:00:07      0:0 
2058606_548+     extern                  127K   00:00:07      0:0 
2058606_549  FLARES-py+     cosma7              00:00:06      0:0 
2058606_549+      batch                     0   00:00:06      0:0 
2058606_549+     extern                  123K   00:00:06      0:0 
2058606_550  FLARES-py+     cosma7              00:00:08      0:0 
2058606_550+      batch                     0   00:00:08      0:0 
2058606_550+     extern                  123K   00:00:08      0:0 
2058606_551  FLARES-py+     cosma7              00:00:03      0:0 
2058606_551+      batch                     0   00:00:03      0:0 
2058606_551+     extern                  198K   00:00:03      0:0 
2058606_552  FLARES-py+     cosma7              00:00:03      0:0 
2058606_552+      batch                     0   00:00:03      0:0 
2058606_552+     extern                  127K   00:00:03      0:0 
2058606_553  FLARES-py+     cosma7              00:00:07      0:0 
2058606_553+      batch                     0   00:00:07      0:0 
2058606_553+     extern                  259K   00:00:07      0:0 
2058606_554  FLARES-py+     cosma7              00:00:03      0:0 
2058606_554+      batch                     0   00:00:03      0:0 
2058606_554+     extern                  260K   00:00:03      0:0 
2058606_555  FLARES-py+     cosma7              00:00:07      0:0 
2058606_555+      batch                     0   00:00:07      0:0 
2058606_555+     extern                  127K   00:00:07      0:0 
2058606_556  FLARES-py+     cosma7              00:00:07      0:0 
2058606_556+      batch                     0   00:00:07      0:0 
2058606_556+     extern                  123K   00:00:07      0:0 
2058606_557  FLARES-py+     cosma7              00:00:07    127:0 
2058606_557+      batch                     0   00:00:07    127:0 
2058606_557+     extern                  253K   00:00:07      0:0 
2058606_558  FLARES-py+     cosma7              00:00:03      0:0 
2058606_558+      batch                     0   00:00:03      0:0 
2058606_558+     extern                  114K   00:00:03      0:0 
2058606_559  FLARES-py+     cosma7              00:00:06      0:0 
2058606_559+      batch                     0   00:00:06      0:0 
2058606_559+     extern                  123K   00:00:07      0:0 
2058606_560  FLARES-py+     cosma7              00:00:08      0:0 
2058606_560+      batch                     0   00:00:08      0:0 
2058606_560+     extern                  123K   00:00:08      0:0 
2058606_561  FLARES-py+     cosma7              00:00:07      0:0 
2058606_561+      batch                     0   00:00:07      0:0 
2058606_561+     extern                  123K   00:00:07      0:0 
2058606_562  FLARES-py+     cosma7              00:00:07      0:0 
2058606_562+      batch                     0   00:00:07      0:0 
2058606_562+     extern                  123K   00:00:07      0:0 
2058606_563  FLARES-py+     cosma7              00:00:03      0:0 
2058606_563+      batch                     0   00:00:03      0:0 
2058606_563+     extern                  194K   00:00:03      0:0 
2058606_564  FLARES-py+     cosma7              00:00:03      0:0 
2058606_564+      batch                     0   00:00:03      0:0 
2058606_564+     extern                  256K   00:00:03      0:0 
2058606_565  FLARES-py+     cosma7              00:00:07      0:0 
2058606_565+      batch                     0   00:00:07      0:0 
2058606_565+     extern                  123K   00:00:07      0:0 
2058606_566  FLARES-py+     cosma7              00:00:06      0:0 
2058606_566+      batch                     0   00:00:06      0:0 
2058606_566+     extern                  118K   00:00:06      0:0 
2058606_567  FLARES-py+     cosma7              00:00:07      0:0 
2058606_567+      batch                     0   00:00:07      0:0 
2058606_567+     extern                  192K   00:00:07      0:0 
2058606_568  FLARES-py+     cosma7              00:00:09      0:0 
2058606_568+      batch                     0   00:00:09      0:0 
2058606_568+     extern                  123K   00:00:09      0:0 
2058606_569  FLARES-py+     cosma7              00:00:06      0:0 
2058606_569+      batch                     0   00:00:06      0:0 
2058606_569+     extern                  256K   00:00:06      0:0 
2058606_570  FLARES-py+     cosma7              00:00:06      0:0 
2058606_570+      batch                     0   00:00:06      0:0 
2058606_570+     extern                  127K   00:00:07      0:0 
2058606_571  FLARES-py+     cosma7              00:00:06      0:0 
2058606_571+      batch                     0   00:00:06      0:0 
2058606_571+     extern                  188K   00:00:06      0:0 
2058606_572  FLARES-py+     cosma7              00:00:06      0:0 
2058606_572+      batch                     0   00:00:06      0:0 
2058606_572+     extern                  123K   00:00:06      0:0 
2058606_573  FLARES-py+     cosma7              00:00:06      0:0 
2058606_573+      batch                     0   00:00:06      0:0 
2058606_573+     extern                  123K   00:00:06      0:0 
2058606_574  FLARES-py+     cosma7              00:00:07      0:0 
2058606_574+      batch                     0   00:00:07      0:0 
2058606_574+     extern                  185K   00:00:07      0:0 
2058606_575  FLARES-py+     cosma7              00:00:07      0:0 
2058606_575+      batch                     0   00:00:07      0:0 
2058606_575+     extern                  127K   00:00:07      0:0 
2058606_576  FLARES-py+     cosma7              00:00:07      0:0 
2058606_576+      batch                     0   00:00:07      0:0 
2058606_576+     extern                  123K   00:00:07      0:0 
2058606_577  FLARES-py+     cosma7              00:00:07      0:0 
2058606_577+      batch                     0   00:00:07      0:0 
2058606_577+     extern                  127K   00:00:07      0:0 
2058606_578  FLARES-py+     cosma7              00:00:07      0:0 
2058606_578+      batch                     0   00:00:07      0:0 
2058606_578+     extern                  123K   00:00:07      0:0 
2058606_579  FLARES-py+     cosma7              00:00:08      0:0 
2058606_579+      batch                     0   00:00:08      0:0 
2058606_579+     extern                  122K   00:00:08      0:0 
2058606_580  FLARES-py+     cosma7              00:00:07      0:0 
2058606_580+      batch                     0   00:00:07      0:0 
2058606_580+     extern                  258K   00:00:07      0:0 
2058606_581  FLARES-py+     cosma7              00:00:06      0:0 
2058606_581+      batch                     0   00:00:06      0:0 
2058606_581+     extern                  123K   00:00:06      0:0 
2058606_582  FLARES-py+     cosma7              00:00:06      0:0 
2058606_582+      batch                     0   00:00:06      0:0 
2058606_582+     extern                  123K   00:00:06      0:0 
2058606_583  FLARES-py+     cosma7              00:00:06      0:0 
2058606_583+      batch                     0   00:00:06      0:0 
2058606_583+     extern                  127K   00:00:06      0:0 
2058606_584  FLARES-py+     cosma7              00:00:06      0:0 
2058606_584+      batch                     0   00:00:06      0:0 
2058606_584+     extern                  259K   00:00:06      0:0 
2058606_585  FLARES-py+     cosma7              00:00:03      0:0 
2058606_585+      batch                     0   00:00:03      0:0 
2058606_585+     extern                  257K   00:00:03      0:0 
2058606_586  FLARES-py+     cosma7              00:00:07      0:0 
2058606_586+      batch                     0   00:00:07      0:0 
2058606_586+     extern                  198K   00:00:07      0:0 
2058606_587  FLARES-py+     cosma7              00:00:07      0:0 
2058606_587+      batch                     0   00:00:07      0:0 
2058606_587+     extern                  123K   00:00:07      0:0 
2058606_588  FLARES-py+     cosma7              00:00:07      0:0 
2058606_588+      batch                     0   00:00:07      0:0 
2058606_588+     extern                  256K   00:00:07      0:0 
2058606_589  FLARES-py+     cosma7              00:00:07      0:0 
2058606_589+      batch                     0   00:00:07      0:0 
2058606_589+     extern                  127K   00:00:08      0:0 
2058606_590  FLARES-py+     cosma7              00:00:06      0:0 
2058606_590+      batch                     0   00:00:06      0:0 
2058606_590+     extern                  260K   00:00:07      0:0 
2058606_591  FLARES-py+     cosma7              00:00:08      0:0 
2058606_591+      batch                     0   00:00:08      0:0 
2058606_591+     extern                  123K   00:00:08      0:0 
2058606_592  FLARES-py+     cosma7              00:00:07      0:0 
2058606_592+      batch                     0   00:00:07      0:0 
2058606_592+     extern                  127K   00:00:07      0:0 
2058606_593  FLARES-py+     cosma7              00:00:06      0:0 
2058606_593+      batch                     0   00:00:06      0:0 
2058606_593+     extern                  123K   00:00:06      0:0 
2058606_594  FLARES-py+     cosma7              00:00:06      0:0 
2058606_594+      batch                     0   00:00:06      0:0 
2058606_594+     extern                  123K   00:00:06      0:0 
2058606_595  FLARES-py+     cosma7              00:00:07      0:0 
2058606_595+      batch                     0   00:00:07      0:0 
2058606_595+     extern                  123K   00:00:07      0:0 
2058606_596  FLARES-py+     cosma7              00:00:07      0:0 
2058606_596+      batch                     0   00:00:07      0:0 
2058606_596+     extern                  253K   00:00:07      0:0 
2058606_597  FLARES-py+     cosma7              00:00:03      0:0 
2058606_597+      batch                     0   00:00:03      0:0 
2058606_597+     extern                  119K   00:00:03      0:0 
2058606_598  FLARES-py+     cosma7              00:00:03      0:0 
2058606_598+      batch                     0   00:00:03      0:0 
2058606_598+     extern                  118K   00:00:04      0:0 
2058606_599  FLARES-py+     cosma7              00:00:03      0:0 
2058606_599+      batch                     0   00:00:03      0:0 
2058606_599+     extern                  192K   00:00:03      0:0 
2058606_600  FLARES-py+     cosma7              00:00:07      0:0 
2058606_600+      batch                     0   00:00:07      0:0 
2058606_600+     extern                  260K   00:00:07      0:0 
2058606_601  FLARES-py+     cosma7              00:00:07      0:0 
2058606_601+      batch                     0   00:00:07      0:0 
2058606_601+     extern                  188K   00:00:07      0:0 
2058606_602  FLARES-py+     cosma7              00:00:07      0:0 
2058606_602+      batch                     0   00:00:07      0:0 
2058606_602+     extern                  123K   00:00:07      0:0 
2058606_603  FLARES-py+     cosma7              00:00:07      0:0 
2058606_603+      batch                     0   00:00:07      0:0 
2058606_603+     extern                  123K   00:00:07      0:0 
2058606_604  FLARES-py+     cosma7              00:00:07      0:0 
2058606_604+      batch                     0   00:00:07      0:0 
2058606_604+     extern                  123K   00:00:07      0:0 
2058606_605  FLARES-py+     cosma7              00:00:07      0:0 
2058606_605+      batch                     0   00:00:07      0:0 
2058606_605+     extern                  185K   00:00:07      0:0 
2058606_606  FLARES-py+     cosma7              00:00:03      0:0 
2058606_606+      batch                     0   00:00:03      0:0 
2058606_606+     extern                  254K   00:00:03      0:0 
2058606_607  FLARES-py+     cosma7              00:00:03      0:0 
2058606_607+      batch                     0   00:00:03      0:0 
2058606_607+     extern                  127K   00:00:03      0:0 
2058606_608  FLARES-py+     cosma7              00:00:07      0:0 
2058606_608+      batch                     0   00:00:07      0:0 
2058606_608+     extern                  123K   00:00:07      0:0 
2058606_609  FLARES-py+     cosma7              00:00:07      0:0 
2058606_609+      batch                     0   00:00:07      0:0 
2058606_609+     extern                  127K   00:00:07      0:0 
2058606_610  FLARES-py+     cosma7              00:00:07      0:0 
2058606_610+      batch                     0   00:00:07      0:0 
2058606_610+     extern                  119K   00:00:07      0:0 
2058606_611  FLARES-py+     cosma7              00:00:07      0:0 
2058606_611+      batch                     0   00:00:07      0:0 
2058606_611+     extern                  123K   00:00:07      0:0 
2058606_612  FLARES-py+     cosma7              00:00:07      0:0 
2058606_612+      batch                     0   00:00:07      0:0 
2058606_612+     extern                  259K   00:00:07      0:0 
2058606_613  FLARES-py+     cosma7              00:00:04      0:0 
2058606_613+      batch                     0   00:00:04      0:0 
2058606_613+     extern                  127K   00:00:04      0:0 
2058606_614  FLARES-py+     cosma7              00:00:09      0:0 
2058606_614+      batch                     0   00:00:09      0:0 
2058606_614+     extern                  127K   00:00:09      0:0 
2058606_615  FLARES-py+     cosma7              00:00:06      0:0 
2058606_615+      batch                     0   00:00:06      0:0 
2058606_615+     extern                  123K   00:00:06      0:0 
2058606_616  FLARES-py+     cosma7              00:00:06      0:0 
2058606_616+      batch                     0   00:00:06      0:0 
2058606_616+     extern                  122K   00:00:07      0:0 
2058606_617  FLARES-py+     cosma7              00:00:08      0:0 
2058606_617+      batch                     0   00:00:08      0:0 
2058606_617+     extern                  198K   00:00:08      0:0 
2058606_618  FLARES-py+     cosma7              00:00:07      0:0 
2058606_618+      batch                     0   00:00:07      0:0 
2058606_618+     extern                  127K   00:00:07      0:0 
2058606_619  FLARES-py+     cosma7              00:00:07      0:0 
2058606_619+      batch                     0   00:00:07      0:0 
2058606_619+     extern                  127K   00:00:07      0:0 
2058606_620  FLARES-py+     cosma7              00:00:07      0:0 
2058606_620+      batch                     0   00:00:07      0:0 
2058606_620+     extern                  256K   00:00:07      0:0 
2058606_621  FLARES-py+     cosma7              00:00:07      0:0 
2058606_621+      batch                     0   00:00:07      0:0 
2058606_621+     extern                  256K   00:00:07      0:0 
2058606_622  FLARES-py+     cosma7              00:00:06      0:0 
2058606_622+      batch                     0   00:00:06      0:0 
2058606_622+     extern                  118K   00:00:06      0:0 
2058606_623  FLARES-py+     cosma7              00:00:06      0:0 
2058606_623+      batch                     0   00:00:06      0:0 
2058606_623+     extern                  119K   00:00:06      0:0 
2058606_624  FLARES-py+     cosma7              00:00:07      0:0 
2058606_624+      batch                     0   00:00:07      0:0 
2058606_624+     extern                  188K   00:00:07      0:0 
2058606_625  FLARES-py+     cosma7              00:00:07      0:0 
2058606_625+      batch                     0   00:00:07      0:0 
2058606_625+     extern                  123K   00:00:07      0:0 
2058606_626  FLARES-py+     cosma7              00:00:03      0:0 
2058606_626+      batch                     0   00:00:03      0:0 
2058606_626+     extern                  127K   00:00:03      0:0 
2058606_627  FLARES-py+     cosma7              00:00:07      0:0 
2058606_627+      batch                     0   00:00:07      0:0 
2058606_627+     extern                  127K   00:00:07      0:0 
2058606_628  FLARES-py+     cosma7              00:00:07      0:0 
2058606_628+      batch                     0   00:00:07      0:0 
2058606_628+     extern                  123K   00:00:07      0:0 
2058606_629  FLARES-py+     cosma7              00:00:06      0:0 
2058606_629+      batch                     0   00:00:06      0:0 
2058606_629+     extern                  254K   00:00:06      0:0 
2058606_630  FLARES-py+     cosma7              00:00:07      0:0 
2058606_630+      batch                     0   00:00:07      0:0 
2058606_630+     extern                  123K   00:00:07      0:0 
2058606_631  FLARES-py+     cosma7              00:00:03      0:0 
2058606_631+      batch                     0   00:00:03      0:0 
2058606_631+     extern                  123K   00:00:03      0:0 
2058606_632  FLARES-py+     cosma7              00:00:06      0:0 
2058606_632+      batch                     0   00:00:06      0:0 
2058606_632+     extern                  123K   00:00:06      0:0 
2058606_633  FLARES-py+     cosma7              00:00:07      0:0 
2058606_633+      batch                     0   00:00:07      0:0 
2058606_633+     extern                  253K   00:00:07      0:0 
2058606_634  FLARES-py+     cosma7              00:00:09      0:0 
2058606_634+      batch                     0   00:00:09      0:0 
2058606_634+     extern                  127K   00:00:09      0:0 
2058606_635  FLARES-py+     cosma7              00:00:08      0:0 
2058606_635+      batch                     0   00:00:08      0:0 
2058606_635+     extern                  188K   00:00:08      0:0 
2058606_636  FLARES-py+     cosma7              00:00:08      0:0 
2058606_636+      batch                     0   00:00:08      0:0 
2058606_636+     extern                  256K   00:00:08      0:0 
2058606_637  FLARES-py+     cosma7              00:00:08      0:0 
2058606_637+      batch                     0   00:00:08      0:0 
2058606_637+     extern                  119K   00:00:08      0:0 
2058606_638  FLARES-py+     cosma7              00:00:09      0:0 
2058606_638+      batch                     0   00:00:09      0:0 
2058606_638+     extern                  119K   00:00:09      0:0 
2058606_639  FLARES-py+     cosma7              00:00:07      0:0 
2058606_639+      batch                     0   00:00:07      0:0 
2058606_639+     extern                  123K   00:00:07      0:0 
2058606_640  FLARES-py+     cosma7              00:00:07      0:0 
2058606_640+      batch                     0   00:00:07      0:0 
2058606_640+     extern                  123K   00:00:07      0:0 
2058606_641  FLARES-py+     cosma7              00:00:06      0:0 
2058606_641+      batch                     0   00:00:06      0:0 
2058606_641+     extern                  189K   00:00:06      0:0 
2058606_642  FLARES-py+     cosma7              00:00:08      0:0 
2058606_642+      batch                     0   00:00:08      0:0 
2058606_642+     extern                  127K   00:00:08      0:0 
2058606_643  FLARES-py+     cosma7              00:00:06      0:0 
2058606_643+      batch                     0   00:00:06      0:0 
2058606_643+     extern                  259K   00:00:06      0:0 
2058606_644  FLARES-py+     cosma7              00:00:06      0:0 
2058606_644+      batch                     0   00:00:06      0:0 
2058606_644+     extern                  127K   00:00:06      0:0 
2058606_645  FLARES-py+     cosma7              00:00:07      0:0 
2058606_645+      batch                     0   00:00:07      0:0 
2058606_645+     extern                  127K   00:00:07      0:0 
2058606_646  FLARES-py+     cosma7              00:00:07      0:0 
2058606_646+      batch                     0   00:00:07      0:0 
2058606_646+     extern                  123K   00:00:07      0:0 
2058606_647  FLARES-py+     cosma7              00:00:07      0:0 
2058606_647+      batch                     0   00:00:07      0:0 
2058606_647+     extern                  126K   00:00:07      0:0 
2058606_648  FLARES-py+     cosma7              00:00:08      0:0 
2058606_648+      batch                     0   00:00:08      0:0 
2058606_648+     extern                  127K   00:00:08      0:0 
2058606_649  FLARES-py+     cosma7              00:00:07      0:0 
2058606_649+      batch                     0   00:00:07      0:0 
2058606_649+     extern                  123K   00:00:07      0:0 
2058606_650  FLARES-py+     cosma7              00:00:07      0:0 
2058606_650+      batch                     0   00:00:07      0:0 
2058606_650+     extern                  260K   00:00:07      0:0 
2058606_651  FLARES-py+     cosma7              00:00:07      0:0 
2058606_651+      batch                     0   00:00:07      0:0 
2058606_651+     extern                  127K   00:00:07      0:0 
2058606_652  FLARES-py+     cosma7              00:00:08      0:0 
2058606_652+      batch                     0   00:00:08      0:0 
2058606_652+     extern                  123K   00:00:08      0:0 
2058606_653  FLARES-py+     cosma7              00:00:07      0:0 
2058606_653+      batch                     0   00:00:07      0:0 
2058606_653+     extern                  114K   00:00:07      0:0 
2058606_654  FLARES-py+     cosma7              00:00:07      0:0 
2058606_654+      batch                     0   00:00:07      0:0 
2058606_654+     extern                  260K   00:00:07      0:0 
2058606_655  FLARES-py+     cosma7              00:00:07      0:0 
2058606_655+      batch                     0   00:00:07      0:0 
2058606_655+     extern                  123K   00:00:07      0:0 
2058606_656  FLARES-py+     cosma7              00:00:06      0:0 
2058606_656+      batch                     0   00:00:06      0:0 
2058606_656+     extern                  188K   00:00:07      0:0 
2058606_657  FLARES-py+     cosma7              00:00:08      0:0 
2058606_657+      batch                     0   00:00:08      0:0 
2058606_657+     extern                  198K   00:00:08      0:0 
2058606_658  FLARES-py+     cosma7              00:00:03      0:0 
2058606_658+      batch                     0   00:00:03      0:0 
2058606_658+     extern                  127K   00:00:03      0:0 
2058606_659  FLARES-py+     cosma7              00:00:09      0:0 
2058606_659+      batch                     0   00:00:09      0:0 
2058606_659+     extern                  123K   00:00:09      0:0 
2058606_660  FLARES-py+     cosma7              00:00:07      0:0 
2058606_660+      batch                     0   00:00:07      0:0 
2058606_660+     extern                  123K   00:00:07      0:0 
2058606_661  FLARES-py+     cosma7              00:00:07      0:0 
2058606_661+      batch                     0   00:00:07      0:0 
2058606_661+     extern                  254K   00:00:07      0:0 
2058606_662  FLARES-py+     cosma7              00:00:07      0:0 
2058606_662+      batch                     0   00:00:07      0:0 
2058606_662+     extern                  127K   00:00:07      0:0 
2058606_663  FLARES-py+     cosma7              00:00:07      0:0 
2058606_663+      batch                     0   00:00:07      0:0 
2058606_663+     extern                  123K   00:00:08      0:0 
2058606_664  FLARES-py+     cosma7              00:00:06      0:0 
2058606_664+      batch                     0   00:00:06      0:0 
2058606_664+     extern                  253K   00:00:06      0:0 
2058606_665  FLARES-py+     cosma7              00:00:07      0:0 
2058606_665+      batch                     0   00:00:07      0:0 
2058606_665+     extern                  127K   00:00:07      0:0 
2058606_666  FLARES-py+     cosma7              00:00:06      0:0 
2058606_666+      batch                     0   00:00:06      0:0 
2058606_666+     extern                  256K   00:00:06      0:0 
2058606_667  FLARES-py+     cosma7              00:00:07      0:0 
2058606_667+      batch                     0   00:00:07      0:0 
2058606_667+     extern                  192K   00:00:07      0:0 
2058606_668  FLARES-py+     cosma7              00:00:08      0:0 
